well,regime,L,method,seed,log,r2,mae,rmse,n
W01,blackout-long,1536,unet,1,NPHI,0.1170,0.0641,0.0786,1536
W01,blackout-long,1536,unet,1,all,0.9918,0.0858,0.1087,3072
W01,blackout-long,1536,unet,1,all_z,-0.0447,0.6247,0.7670,3072
W01,blackout-long,2048,unet,1,RHOB,-3.9586,0.1163,0.1411,2048
W01,blackout-long,2048,unet,1,NPHI,-0.1011,0.0690,0.0837,2048
W01,blackout-long,2048,unet,1,all,0.9908,0.0927,0.1160,4096
W01,blackout-long,2048,unet,1,all_z,-0.1005,0.6741,0.8175,4096
W04,profile-long,256,unet,1,GR,-5.4612,13.3226,14.1402,256
W04,profile-long,256,unet,1,RHOB,-0.5753,0.0484,0.0548,256
W04,profile-long,256,unet,1,NPHI,0.4927,0.0149,0.0202,256
W04,profile-long,256,unet,1,all,0.3900,4.4620,8.1639,768
W04,profile-long,256,unet,1,all_z,0.7475,0.2778,0.3275,768
W04,profile-long,384,unet,1,GR,-1.0409,13.9083,15.2925,384
W04,profile-long,384,unet,1,RHOB,-0.0098,0.0533,0.0654,384
W04,profile-long,384,unet,1,NPHI,0.6490,0.0256,0.0359,384
W04,profile-long,384,unet,1,all,0.5775,4.6624,8.8293,1152
W04,profile-long,384,unet,1,all_z,0.6547,0.3301,0.4054,1152
W04,profile-long,512,unet,1,GR,-1.4484,14.6665,17.3973,512
W04,profile-long,512,unet,1,RHOB,0.5093,0.0540,0.0682,512
W04,profile-long,512,unet,1,NPHI,0.7370,0.0320,0.0439,512
W04,profile-long,512,unet,1,all,0.4969,4.9175,10.0444,1536
W04,profile-long,512,unet,1,all_z,0.6288,0.3598,0.4563,1536
W04,profile-long,768,unet,1,GR,-3.1151,16.6464,21.5254,768
W04,profile-long,768,unet,1,RHOB,0.3424,0.0621,0.0843,768
W04,profile-long,768,unet,1,NPHI,0.6554,0.0400,0.0554,768
W04,profile-long,768,unet,1,all,0.2461,5.5828,12.4278,2304
W04,profile-long,768,unet,1,all_z,0.4583,0.4227,0.5678,2304
W04,profile-long,1024,unet,1,GR,-1.6216,17.2785,21.5466,1024
W04,profile-long,1024,unet,1,RHOB,0.6384,0.0704,0.0908,1024
W04,profile-long,1024,unet,1,NPHI,0.6934,0.0414,0.0546,1024
W04,profile-long,1024,unet,1,all,0.3865,5.7968,12.4401,3072
W04,profile-long,1024,unet,1,all_z,0.5643,0.4517,0.5805,3072
W04,profile-long,1536,unet,1,GR,-0.6544,15.6059,19.5899,1536
W04,profile-long,1536,unet,1,RHOB,0.6970,0.0699,0.0897,1536
W04,profile-long,1536,unet,1,NPHI,0.7338,0.0410,0.0530,1536
W04,profile-long,1536,unet,1,all,0.6091,5.2390,11.3104,4608
W04,profile-long,1536,unet,1,all_z,0.6607,0.4343,0.5555,4608
W04,profile-long,2048,unet,1,GR,0.0864,14.9915,19.0029,2048
W04,profile-long,2048,unet,1,RHOB,0.6859,0.0719,0.0906,2048
W04,profile-long,2048,unet,1,NPHI,0.7704,0.0411,0.0521,2048
W04,profile-long,2048,unet,1,all,0.7424,5.0349,10.9715,6144
W04,profile-long,2048,unet,1,all_z,0.7278,0.4336,0.5504,6144
W04,blackout-long,256,unet,1,RHOB,-1.9154,0.0664,0.0746,256
W04,blackout-long,256,unet,1,NPHI,-0.7307,0.0311,0.0374,256
W04,blackout-long,256,unet,1,all,0.9977,0.0487,0.0590,512
W04,blackout-long,256,unet,1,all_z,0.5831,0.3806,0.4445,512
W04,blackout-long,384,unet,1,RHOB,-0.5906,0.0708,0.0821,384
W04,blackout-long,384,unet,1,NPHI,0.1808,0.0444,0.0548,384
W04,blackout-long,384,unet,1,all,0.9968,0.0576,0.0698,768
W04,blackout-long,384,unet,1,all_z,0.4506,0.4623,0.5530,768
W04,blackout-long,512,unet,1,RHOB,-0.0091,0.0798,0.0979,512
W04,blackout-long,512,unet,1,NPHI,0.1432,0.0593,0.0793,512
W04,blackout-long,512,unet,1,all,0.9945,0.0696,0.0891,1024
W04,blackout-long,512,unet,1,all_z,0.2214,0.5682,0.7326,1024
W04,blackout-long,768,unet,1,RHOB,0.0261,0.0816,0.1026,768
W04,blackout-long,768,unet,1,NPHI,0.0593,0.0690,0.0915,768
W04,blackout-long,768,unet,1,all,0.9934,0.0753,0.0972,1536
W04,blackout-long,768,unet,1,all_z,0.1032,0.6227,0.8151,1536
W04,blackout-long,1024,unet,1,RHOB,-0.0253,0.1110,0.1529,1024
W04,blackout-long,1024,unet,1,NPHI,-0.0183,0.0786,0.0995,1024
W04,blackout-long,1024,unet,1,all,0.9876,0.0948,0.1290,2048
W04,blackout-long,1024,unet,1,all_z,-0.0142,0.7707,1.0174,2048
W04,blackout-long,1536,unet,1,RHOB,-0.1614,0.1337,0.1755,1536
W04,blackout-long,1536,unet,1,NPHI,-0.0570,0.0858,0.1055,1536
W04,blackout-long,1536,unet,1,all,0.9836,0.1098,0.1448,3072
W04,blackout-long,1536,unet,1,all_z,-0.0237,0.8837,1.1256,3072
W04,blackout-long,2048,unet,1,RHOB,-0.3159,0.1472,0.1855,2048
W04,blackout-long,2048,unet,1,NPHI,-0.1227,0.0959,0.1153,2048
W04,blackout-long,2048,unet,1,all,0.9803,0.1215,0.1544,4096
W04,blackout-long,2048,unet,1,all_z,0.0334,0.9799,1.2076,4096
W01,profile-long,256,unet,2,GR,0.2535,19.5779,22.3123,256
W01,profile-long,256,unet,2,RHOB,-2.2964,0.0488,0.0661,256
W01,profile-long,256,unet,2,NPHI,0.8107,0.0279,0.0346,256
W01,profile-long,256,unet,2,all,0.8644,6.5515,12.8821,768
W01,profile-long,256,unet,2,all_z,0.4677,0.3714,0.4720,768
W01,profile-long,384,unet,2,GR,0.3277,18.7156,21.4862,384
W01,profile-long,384,unet,2,RHOB,-0.8544,0.0386,0.0553,384
W01,profile-long,384,unet,2,NPHI,0.5632,0.0391,0.0547,384
W01,profile-long,384,unet,2,all,0.8673,6.2644,12.4052,1152
W01,profile-long,384,unet,2,all_z,0.4395,0.3783,0.5016,1152
W01,profile-long,512,unet,2,GR,0.2901,18.5588,21.4139,512
W01,profile-long,512,unet,2,RHOB,-1.2602,0.0445,0.0605,512
W01,profile-long,512,unet,2,NPHI,0.6639,0.0325,0.0459,512
W01,profile-long,512,unet,2,all,0.8666,6.2119,12.3634,1536
W01,profile-long,512,unet,2,all_z,0.4481,0.3679,0.4808,1536
W01,profile-long,768,unet,2,GR,0.1435,19.2265,24.6275,768
W01,profile-long,768,unet,2,RHOB,-0.3211,0.0470,0.0627,768
W01,profile-long,768,unet,2,NPHI,0.7098,0.0318,0.0445,768
W01,profile-long,768,unet,2,all,0.7954,6.4351,14.2187,2304
W01,profile-long,768,unet,2,all_z,0.4700,0.3767,0.5201,2304
W01,profile-long,1024,unet,2,GR,0.3468,18.4845,23.2909,1024
W01,profile-long,1024,unet,2,RHOB,0.1114,0.0492,0.0636,1024
W01,profile-long,1024,unet,2,NPHI,0.7448,0.0330,0.0457,1024
W01,profile-long,1024,unet,2,all,0.8112,6.1889,13.4471,3072
W01,profile-long,1024,unet,2,all_z,0.5833,0.3780,0.5078,3072
W01,profile-long,1536,unet,2,GR,0.2757,21.0454,26.1339,1536
W01,profile-long,1536,unet,2,RHOB,-0.6884,0.0625,0.0826,1536
W01,profile-long,1536,unet,2,NPHI,0.5283,0.0428,0.0575,1536
W01,profile-long,1536,unet,2,all,0.7144,7.0502,15.0885,4608
W01,profile-long,1536,unet,2,all_z,0.4385,0.4598,0.6045,4608
W01,profile-long,2048,unet,2,GR,0.1016,22.8747,27.9263,2048
W01,profile-long,2048,unet,2,RHOB,-0.6554,0.0632,0.0815,2048
W01,profile-long,2048,unet,2,NPHI,0.4999,0.0435,0.0564,2048
W01,profile-long,2048,unet,2,all,0.6358,7.6605,16.1234,6144
W01,profile-long,2048,unet,2,all_z,0.4196,0.4808,0.6212,6144
W01,blackout-long,256,unet,2,RHOB,-28.7655,0.1462,0.1986,256
W01,blackout-long,256,unet,2,NPHI,-1.0442,0.0820,0.1137,256
W01,blackout-long,256,unet,2,all,0.9809,0.1141,0.1618,512
W01,blackout-long,256,unet,2,all_z,-2.7377,0.8247,1.1322,512
W01,blackout-long,384,unet,2,RHOB,-9.9110,0.1016,0.1341,384
W01,blackout-long,384,unet,2,NPHI,0.0525,0.0602,0.0806,384
W01,blackout-long,384,unet,2,all,0.9911,0.0809,0.1106,768
W01,blackout-long,384,unet,2,all_z,-0.5864,0.5882,0.7820,768
W01,blackout-long,512,unet,2,RHOB,-14.5600,0.1157,0.1587,512
W01,blackout-long,512,unet,2,NPHI,-0.4403,0.0718,0.0950,512
W01,blackout-long,512,unet,2,all,0.9876,0.0938,0.1308,1024
W01,blackout-long,512,unet,2,all_z,-1.3915,0.6856,0.9239,1024
W01,blackout-long,768,unet,2,RHOB,-8.1516,0.1307,0.1649,768
W01,blackout-long,768,unet,2,NPHI,-0.3417,0.0770,0.0956,768
W01,blackout-long,768,unet,2,all,0.9872,0.1039,0.1348,1536
W01,blackout-long,768,unet,2,all_z,-0.8734,0.7548,0.9456,1536
W01,blackout-long,1024,unet,2,RHOB,-5.3372,0.1355,0.1698,1024
W01,blackout-long,1024,unet,2,NPHI,-0.1905,0.0814,0.0987,1024
W01,blackout-long,1024,unet,2,all,0.9865,0.1085,0.1389,2048
W01,blackout-long,1024,unet,2,all_z,-0.6140,0.7901,0.9748,2048
W01,blackout-long,1536,unet,2,RHOB,-7.6054,0.1505,0.1864,1536
W01,blackout-long,1536,unet,2,NPHI,-0.4430,0.0803,0.1005,1536
W01,blackout-long,1536,unet,2,all,0.9844,0.1154,0.1498,3072
W01,blackout-long,1536,unet,2,all_z,-0.9024,0.8296,1.0351,3072
W01,blackout-long,2048,unet,2,RHOB,-7.6585,0.1506,0.1864,2048
W01,blackout-long,2048,unet,2,NPHI,-0.6344,0.0814,0.1019,2048
W01,blackout-long,2048,unet,2,all,0.9846,0.1160,0.1502,4096
W01,blackout-long,2048,unet,2,all_z,-0.7851,0.8350,1.0412,4096
W04,profile-long,256,unet,2,GR,-2.7992,9.0950,10.8429,256
W04,profile-long,256,unet,2,RHOB,-0.4267,0.0448,0.0522,256
W04,profile-long,256,unet,2,NPHI,-0.7041,0.0289,0.0371,256
W04,profile-long,256,unet,2,all,0.6413,3.0562,6.2603,768
W04,profile-long,256,unet,2,all_z,0.7273,0.2787,0.3404,768
W04,profile-long,384,unet,2,GR,-0.9607,11.9292,14.9891,384
W04,profile-long,384,unet,2,RHOB,0.1242,0.0477,0.0609,384
W04,profile-long,384,unet,2,NPHI,0.4990,0.0343,0.0428,384
W04,profile-long,384,unet,2,all,0.5941,4.0037,8.6541,1152
W04,profile-long,384,unet,2,all_z,0.6385,0.3288,0.4148,1152
W04,profile-long,512,unet,2,GR,-3.4959,17.8389,23.5747,512
W04,profile-long,512,unet,2,RHOB,0.5614,0.0525,0.0645,512
W04,profile-long,512,unet,2,NPHI,0.6283,0.0397,0.0522,512
W04,profile-long,512,unet,2,all,0.0761,5.9770,13.6110,1536
W04,profile-long,512,unet,2,all_z,0.4865,0.4104,0.5367,1536
W04,profile-long,768,unet,2,GR,-6.3045,21.0602,28.6783,768
W04,profile-long,768,unet,2,RHOB,0.5373,0.0545,0.0707,768
W04,profile-long,768,unet,2,NPHI,0.5539,0.0495,0.0630,768
W04,profile-long,768,unet,2,all,-0.3382,7.0547,16.5575,2304
W04,profile-long,768,unet,2,all_z,0.3168,0.4768,0.6376,2304
W04,profile-long,1024,unet,2,GR,-3.0089,19.7153,26.6444,1024
W04,profile-long,1024,unet,2,RHOB,0.6998,0.0648,0.0827,1024
W04,profile-long,1024,unet,2,NPHI,0.6230,0.0481,0.0605,1024
W04,profile-long,1024,unet,2,all,0.0619,6.6094,15.3832,3072
W04,profile-long,1024,unet,2,all_z,0.4862,0.4832,0.6304,3072
W04,profile-long,1536,unet,2,GR,-1.6340,18.8392,24.7183,1536
W04,profile-long,1536,unet,2,RHOB,0.6924,0.0688,0.0903,1536
W04,profile-long,1536,unet,2,NPHI,0.6745,0.0474,0.0585,1536
W04,profile-long,1536,unet,2,all,0.3776,6.3185,14.2712,4608
W04,profile-long,1536,unet,2,all_z,0.5758,0.4820,0.6211,4608
W04,profile-long,2048,unet,2,GR,-0.3534,17.6601,23.1296,2048
W04,profile-long,2048,unet,2,RHOB,0.6467,0.0752,0.0961,2048
W04,profile-long,2048,unet,2,NPHI,0.7188,0.0467,0.0577,2048
W04,profile-long,2048,unet,2,all,0.6183,5.9273,13.3540,6144
W04,profile-long,2048,unet,2,all_z,0.6580,0.4835,0.6170,6144
W04,blackout-long,256,unet,2,RHOB,-2.2204,0.0659,0.0784,256
W04,blackout-long,256,unet,2,NPHI,-2.4228,0.0405,0.0525,256
W04,blackout-long,256,unet,2,all,0.9971,0.0532,0.0667,512
W04,blackout-long,256,unet,2,all_z,0.4094,0.4261,0.5291,512
W04,blackout-long,384,unet,2,RHOB,-0.4200,0.0634,0.0776,384
W04,blackout-long,384,unet,2,NPHI,-0.0348,0.0510,0.0616,384
W04,blackout-long,384,unet,2,all,0.9967,0.0572,0.0700,768
W04,blackout-long,384,unet,2,all_z,0.4083,0.4709,0.5739,768
W04,blackout-long,512,unet,2,RHOB,-0.0456,0.0766,0.0996,512
W04,blackout-long,512,unet,2,NPHI,0.1335,0.0615,0.0797,512
W04,blackout-long,512,unet,2,all,0.9944,0.0691,0.0902,1024
W04,blackout-long,512,unet,2,all_z,0.2047,0.5683,0.7404,1024
W04,blackout-long,768,unet,2,RHOB,-0.0140,0.0809,0.1047,768
W04,blackout-long,768,unet,2,NPHI,0.0731,0.0713,0.0908,768
W04,blackout-long,768,unet,2,all,0.9932,0.0761,0.0980,1536
W04,blackout-long,768,unet,2,all_z,0.0982,0.6318,0.8173,1536
W04,blackout-long,1024,unet,2,RHOB,0.0646,0.1068,0.1461,1024
W04,blackout-long,1024,unet,2,NPHI,0.1087,0.0751,0.0931,1024
W04,blackout-long,1024,unet,2,all,0.9888,0.0909,0.1225,2048
W04,blackout-long,1024,unet,2,all_z,0.0929,0.7387,0.9621,2048
W04,blackout-long,1536,unet,2,RHOB,-0.1813,0.1319,0.1770,1536
W04,blackout-long,1536,unet,2,NPHI,0.0989,0.0805,0.0974,1536
W04,blackout-long,1536,unet,2,all,0.9840,0.1062,0.1429,3072
W04,blackout-long,1536,unet,2,all_z,0.0337,0.8509,1.0935,3072
W04,blackout-long,2048,unet,2,RHOB,-0.4650,0.1527,0.1957,2048
W04,blackout-long,2048,unet,2,NPHI,0.0725,0.0878,0.1048,2048
W04,blackout-long,2048,unet,2,all,0.9797,0.1202,0.1570,4096
W04,blackout-long,2048,unet,2,all_z,0.0521,0.9576,1.1960,4096
W01,profile-long,256,xgb,0,GR,0.8208,9.5292,10.9324,256
W01,profile-long,256,xgb,0,RHOB,0.5921,0.0176,0.0233,256
W01,profile-long,256,xgb,0,NPHI,0.2900,0.0515,0.0670,256
W01,profile-long,256,xgb,0,all,0.9674,3.1995,6.3120,768
W01,profile-long,256,xgb,0,all_z,0.5839,0.2889,0.4173,768
W01,profile-long,384,xgb,0,GR,0.8335,9.1807,10.6915,384
W01,profile-long,384,xgb,0,RHOB,0.3089,0.0211,0.0337,384
W01,profile-long,384,xgb,0,NPHI,0.4141,0.0472,0.0634,384
W01,profile-long,384,xgb,0,all,0.9671,3.0830,6.1729,1152
W01,profile-long,384,xgb,0,all_z,0.6314,0.2789,0.4068,1152
W01,profile-long,512,xgb,0,GR,0.8103,9.3891,11.0684,512
W01,profile-long,512,xgb,0,RHOB,0.3270,0.0212,0.0330,512
W01,profile-long,512,xgb,0,NPHI,0.3930,0.0462,0.0617,512
W01,profile-long,512,xgb,0,all,0.9644,3.1522,6.3905,1536
W01,profile-long,512,xgb,0,all_z,0.6161,0.2778,0.4010,1536
W01,profile-long,768,xgb,0,GR,0.7741,10.2937,12.6472,768
W01,profile-long,768,xgb,0,RHOB,0.5132,0.0259,0.0380,768
W01,profile-long,768,xgb,0,NPHI,0.5289,0.0414,0.0566,768
W01,profile-long,768,xgb,0,all,0.9460,3.4537,7.3020,2304
W01,profile-long,768,xgb,0,all_z,0.6920,0.2804,0.3965,2304
W01,profile-long,1024,xgb,0,GR,0.7670,11.3576,13.9095,1024
W01,profile-long,1024,xgb,0,RHOB,0.5216,0.0317,0.0467,1024
W01,profile-long,1024,xgb,0,NPHI,0.6244,0.0410,0.0554,1024
W01,profile-long,1024,xgb,0,all,0.9327,3.8101,8.0308,3072
W01,profile-long,1024,xgb,0,all_z,0.7240,0.3009,0.4133,3072
W01,profile-long,1536,xgb,0,GR,0.3243,17.8904,25.2413,1536
W01,profile-long,1536,xgb,0,RHOB,-0.3780,0.0490,0.0746,1536
W01,profile-long,1536,xgb,0,NPHI,0.4277,0.0477,0.0633,1536
W01,profile-long,1536,xgb,0,all,0.7336,5.9957,14.5732,4608
W01,profile-long,1536,xgb,0,all_z,0.4477,0.4184,0.5995,4608
W01,profile-long,2048,xgb,0,GR,0.2423,18.8258,25.6457,2048
W01,profile-long,2048,xgb,0,RHOB,-0.4140,0.0534,0.0753,2048
W01,profile-long,2048,xgb,0,NPHI,0.4199,0.0469,0.0607,2048
W01,profile-long,2048,xgb,0,all,0.6929,6.3087,14.8067,6144
W01,profile-long,2048,xgb,0,all_z,0.4637,0.4338,0.5972,6144
W01,blackout-long,256,xgb,0,RHOB,-176.8974,0.4658,0.4856,256
W01,blackout-long,256,xgb,0,NPHI,-4.4169,0.1665,0.1850,256
W01,blackout-long,256,xgb,0,all,0.9013,0.3162,0.3674,512
W01,blackout-long,256,xgb,0,all_z,-15.6701,2.1767,2.3910,512
W01,blackout-long,384,xgb,0,RHOB,-145.1991,0.4689,0.4909,384
W01,blackout-long,384,xgb,0,NPHI,-4.1485,0.1694,0.1878,384
W01,blackout-long,384,xgb,0,all,0.8997,0.3191,0.3716,768
W01,blackout-long,384,xgb,0,all_z,-14.1903,2.1997,2.4197,768
W01,blackout-long,512,xgb,0,RHOB,-142.5673,0.4622,0.4821,512
W01,blackout-long,512,xgb,0,NPHI,-4.5491,0.1695,0.1865,512
W01,blackout-long,512,xgb,0,all,0.9029,0.3158,0.3655,1024
W01,blackout-long,512,xgb,0,all_z,-14.9201,2.1801,2.3838,1024
W01,blackout-long,768,xgb,0,RHOB,-82.6782,0.4795,0.4987,768
W01,blackout-long,768,xgb,0,NPHI,-5.2453,0.1880,0.2063,768
W01,blackout-long,768,xgb,0,all,0.8971,0.3337,0.3816,1536
W01,blackout-long,768,xgb,0,all_z,-12.2424,2.3196,2.5141,1536
W01,blackout-long,1024,xgb,0,RHOB,-56.8559,0.4921,0.5131,1024
W01,blackout-long,1024,xgb,0,NPHI,-4.4301,0.1913,0.2108,1024
W01,blackout-long,1024,xgb,0,all,0.8921,0.3417,0.3922,2048
W01,blackout-long,1024,xgb,0,all_z,-10.3168,2.3725,2.5813,2048
W01,blackout-long,1536,xgb,0,RHOB,-67.4411,0.5074,0.5257,1536
W01,blackout-long,1536,xgb,0,NPHI,-5.5085,0.1966,0.2135,1536
W01,blackout-long,1536,xgb,0,all,0.8881,0.3520,0.4012,3072
W01,blackout-long,1536,xgb,0,all_z,-11.3366,2.4435,2.6358,3072
W01,blackout-long,2048,xgb,0,RHOB,-69.7083,0.5154,0.5326,2048
W01,blackout-long,2048,xgb,0,NPHI,-6.9925,0.2104,0.2254,2048
W01,blackout-long,2048,xgb,0,all,0.8856,0.3629,0.4090,4096
W01,blackout-long,2048,xgb,0,all_z,-11.0430,2.5332,2.7043,4096
W04,profile-long,256,xgb,0,GR,-8.9909,15.5116,17.5833,256
W04,profile-long,256,xgb,0,RHOB,-0.4113,0.0458,0.0519,256
W04,profile-long,256,xgb,0,NPHI,0.1081,0.0213,0.0268,256
W04,profile-long,256,xgb,0,all,0.0568,5.1929,10.1518,768
W04,profile-long,256,xgb,0,all_z,0.6727,0.3130,0.3729,768
W04,profile-long,384,xgb,0,GR,-2.3786,16.6120,19.6758,384
W04,profile-long,384,xgb,0,RHOB,0.1850,0.0482,0.0588,384
W04,profile-long,384,xgb,0,NPHI,0.5953,0.0295,0.0385,384
W04,profile-long,384,xgb,0,all,0.3006,5.5632,11.3599,1152
W04,profile-long,384,xgb,0,all_z,0.5902,0.3557,0.4417,1152
W04,profile-long,512,xgb,0,GR,-2.9410,17.7430,22.0721,512
W04,profile-long,512,xgb,0,RHOB,0.4872,0.0548,0.0698,512
W04,profile-long,512,xgb,0,NPHI,0.7238,0.0347,0.0450,512
W04,profile-long,512,xgb,0,all,0.1901,5.9442,12.7434,1536
W04,profile-long,512,xgb,0,all_z,0.5387,0.3979,0.5087,1536
W04,profile-long,768,xgb,0,GR,-4.9263,19.4335,25.8316,768
W04,profile-long,768,xgb,0,RHOB,0.2120,0.0666,0.0923,768
W04,profile-long,768,xgb,0,NPHI,0.6283,0.0431,0.0575,768
W04,profile-long,768,xgb,0,all,-0.0857,6.5144,14.9140,2304
W04,profile-long,768,xgb,0,all_z,0.3268,0.4680,0.6330,2304
W04,profile-long,1024,xgb,0,GR,-2.7008,19.6829,25.5999,1024
W04,profile-long,1024,xgb,0,RHOB,0.5685,0.0734,0.0992,1024
W04,profile-long,1024,xgb,0,NPHI,0.6656,0.0440,0.0570,1024
W04,profile-long,1024,xgb,0,all,0.1340,6.6001,14.7803,3072
W04,profile-long,1024,xgb,0,all_z,0.4622,0.4886,0.6450,3072
W04,profile-long,1536,xgb,0,GR,-1.4349,18.3002,23.7657,1536
W04,profile-long,1536,xgb,0,RHOB,0.6289,0.0745,0.0992,1536
W04,profile-long,1536,xgb,0,NPHI,0.7171,0.0424,0.0546,1536
W04,profile-long,1536,xgb,0,all,0.4247,6.1390,13.7213,4608
W04,profile-long,1536,xgb,0,all_z,0.5764,0.4732,0.6207,4608
W04,profile-long,2048,xgb,0,GR,-0.3510,17.8381,23.1084,2048
W04,profile-long,2048,xgb,0,RHOB,0.5510,0.0815,0.1083,2048
W04,profile-long,2048,xgb,0,NPHI,0.7410,0.0437,0.0554,2048
W04,profile-long,2048,xgb,0,all,0.6190,5.9878,13.3418,6144
W04,profile-long,2048,xgb,0,all_z,0.6320,0.4892,0.6400,6144
W04,blackout-long,256,xgb,0,RHOB,-151.8660,0.5372,0.5401,256
W04,blackout-long,256,xgb,0,NPHI,-86.6160,0.2638,0.2658,256
W04,blackout-long,256,xgb,0,all,0.8819,0.4005,0.4256,512
W04,blackout-long,256,xgb,0,all_z,-20.5884,3.1423,3.1991,512
W04,blackout-long,384,xgb,0,RHOB,-64.8201,0.5216,0.5281,384
W04,blackout-long,384,xgb,0,NPHI,-17.2598,0.2501,0.2587,384
W04,blackout-long,384,xgb,0,all,0.8854,0.3858,0.4158,768
W04,blackout-long,384,xgb,0,all_z,-16.5221,3.0203,3.1232,768
W04,blackout-long,512,xgb,0,RHOB,-26.2945,0.4977,0.5090,512
W04,blackout-long,512,xgb,0,NPHI,-7.3307,0.2320,0.2471,512
W04,blackout-long,512,xgb,0,all,0.8897,0.3649,0.4001,1024
W04,blackout-long,512,xgb,0,all_z,-12.0669,2.8489,3.0013,1024
W04,blackout-long,768,xgb,0,RHOB,-22.2105,0.4886,0.5009,768
W04,blackout-long,768,xgb,0,NPHI,-5.3769,0.2196,0.2383,768
W04,blackout-long,768,xgb,0,all,0.8918,0.3541,0.3922,1536
W04,blackout-long,768,xgb,0,all_z,-10.6118,2.7558,2.9329,1536
W04,blackout-long,1024,xgb,0,RHOB,-8.3496,0.4359,0.4618,1024
W04,blackout-long,1024,xgb,0,NPHI,-3.8778,0.1956,0.2178,1024
W04,blackout-long,1024,xgb,0,all,0.9028,0.3158,0.3610,2048
W04,blackout-long,1024,xgb,0,all_z,-6.1225,2.4571,2.6960,2048
W04,blackout-long,1536,xgb,0,RHOB,-5.9894,0.3954,0.4306,1536
W04,blackout-long,1536,xgb,0,NPHI,-2.8820,0.1778,0.2022,1536
W04,blackout-long,1536,xgb,0,all,0.9115,0.2866,0.3364,3072
W04,blackout-long,1536,xgb,0,all_z,-4.0929,2.2303,2.5105,3072
W04,blackout-long,2048,xgb,0,RHOB,-5.0481,0.3568,0.3976,2048
W04,blackout-long,2048,xgb,0,NPHI,-1.8667,0.1578,0.1843,2048
W04,blackout-long,2048,xgb,0,all,0.9208,0.2573,0.3099,4096
W04,blackout-long,2048,xgb,0,all_z,-2.5310,1.9993,2.3082,4096
W01,profile-long,256,xgb,1,GR,0.8208,9.5292,10.9324,256
W01,profile-long,256,xgb,1,RHOB,0.5921,0.0176,0.0233,256
W01,profile-long,256,xgb,1,NPHI,0.2900,0.0515,0.0670,256
W01,profile-long,256,xgb,1,all,0.9674,3.1995,6.3120,768
W01,profile-long,256,xgb,1,all_z,0.5839,0.2889,0.4173,768
W01,profile-long,384,xgb,1,GR,0.8335,9.1807,10.6915,384
W01,profile-long,384,xgb,1,RHOB,0.3089,0.0211,0.0337,384
W01,profile-long,384,xgb,1,NPHI,0.4141,0.0472,0.0634,384
W01,profile-long,384,xgb,1,all,0.9671,3.0830,6.1729,1152
W01,profile-long,384,xgb,1,all_z,0.6314,0.2789,0.4068,1152
W01,profile-long,512,xgb,1,GR,0.8103,9.3891,11.0684,512
W01,profile-long,512,xgb,1,RHOB,0.3270,0.0212,0.0330,512
W01,profile-long,512,xgb,1,NPHI,0.3930,0.0462,0.0617,512
W01,profile-long,512,xgb,1,all,0.9644,3.1522,6.3905,1536
W01,profile-long,512,xgb,1,all_z,0.6161,0.2778,0.4010,1536
W01,profile-long,768,xgb,1,GR,0.7741,10.2937,12.6472,768
W01,profile-long,768,xgb,1,RHOB,0.5132,0.0259,0.0380,768
W01,profile-long,768,xgb,1,NPHI,0.5289,0.0414,0.0566,768
W01,profile-long,768,xgb,1,all,0.9460,3.4537,7.3020,2304
W01,profile-long,768,xgb,1,all_z,0.6920,0.2804,0.3965,2304
W01,profile-long,1024,xgb,1,GR,0.7670,11.3576,13.9095,1024
W01,profile-long,1024,xgb,1,RHOB,0.5216,0.0317,0.0467,1024
W01,profile-long,1024,xgb,1,NPHI,0.6244,0.0410,0.0554,1024
W01,profile-long,1024,xgb,1,all,0.9327,3.8101,8.0308,3072
W01,profile-long,1024,xgb,1,all_z,0.7240,0.3009,0.4133,3072
W01,profile-long,1536,xgb,1,GR,0.3243,17.8904,25.2413,1536
W01,profile-long,1536,xgb,1,RHOB,-0.3780,0.0490,0.0746,1536
W01,profile-long,1536,xgb,1,NPHI,0.4277,0.0477,0.0633,1536
W01,profile-long,1536,xgb,1,all,0.7336,5.9957,14.5732,4608
W01,profile-long,1536,xgb,1,all_z,0.4477,0.4184,0.5995,4608
W01,profile-long,2048,xgb,1,GR,0.2423,18.8258,25.6457,2048
W01,profile-long,2048,xgb,1,RHOB,-0.4140,0.0534,0.0753,2048
W01,profile-long,2048,xgb,1,NPHI,0.4199,0.0469,0.0607,2048
W01,profile-long,2048,xgb,1,all,0.6929,6.3087,14.8067,6144
W01,profile-long,2048,xgb,1,all_z,0.4637,0.4338,0.5972,6144
W01,blackout-long,256,xgb,1,RHOB,-176.8974,0.4658,0.4856,256
W01,blackout-long,256,xgb,1,NPHI,-4.4169,0.1665,0.1850,256
W01,blackout-long,256,xgb,1,all,0.9013,0.3162,0.3674,512
W01,blackout-long,256,xgb,1,all_z,-15.6701,2.1767,2.3910,512
W01,blackout-long,384,xgb,1,RHOB,-145.1991,0.4689,0.4909,384
W01,blackout-long,384,xgb,1,NPHI,-4.1485,0.1694,0.1878,384
W01,blackout-long,384,xgb,1,all,0.8997,0.3191,0.3716,768
W01,blackout-long,384,xgb,1,all_z,-14.1903,2.1997,2.4197,768
W01,blackout-long,512,xgb,1,RHOB,-142.5673,0.4622,0.4821,512
