seed,method,scenario,fold,log,r2,mae
4,mice,blackout,11,all,-9.502400,12.210553
4,mice,blackout,12,GR,-2.534595,31.414169
4,mice,blackout,12,NPHI,-0.240885,0.090294
4,mice,blackout,12,RHOB,-0.461305,0.164836
4,mice,blackout,12,all,0.017550,10.560860
4,mice,blackout,13,GR,-0.979793,33.899642
4,mice,blackout,13,NPHI,-0.035537,0.091769
4,mice,blackout,13,RHOB,-0.908734,0.108143
4,mice,blackout,13,all,0.565843,11.725938
4,mice,blackout,14,GR,-9.182886,28.159239
4,mice,blackout,14,NPHI,-2.594178,0.085103
4,mice,blackout,14,RHOB,-1.404427,0.114344
4,mice,blackout,14,all,-1.160583,8.849121
4,mice,blackout,15,GR,-0.737052,26.566653
4,mice,blackout,15,NPHI,0.130640,0.074958
4,mice,blackout,15,RHOB,-0.235589,0.096175
4,mice,blackout,15,all,0.254009,9.576753
4,mice,blackout,16,GR,-86.062376,46.534768
4,mice,blackout,16,NPHI,-8.986146,0.085961
4,mice,blackout,16,RHOB,,
4,mice,blackout,16,all,-17.966945,23.310364
4,mice,blackout,17,GR,0.129944,28.428375
4,mice,blackout,17,NPHI,0.028651,0.069256
4,mice,blackout,17,RHOB,-0.283152,0.101561
4,mice,blackout,17,all,0.622567,9.715634
4,mice,blackout,18,GR,-2.664433,47.772954
4,mice,blackout,18,NPHI,-0.243689,0.079402
4,mice,blackout,18,RHOB,-0.276617,0.112241
4,mice,blackout,18,all,0.551341,15.310671
4,mice,block,0,GR,0.111010,31.158413
4,mice,block,0,NPHI,0.373589,0.055295
4,mice,block,0,RHOB,-0.335438,0.085943
4,mice,block,0,all,0.590112,14.796416
4,mice,block,1,GR,-17.684852,62.802201
4,mice,block,1,NPHI,-9.914263,0.124707
4,mice,block,1,RHOB,,
4,mice,block,1,all,0.439850,10.570956
4,mice,block,2,GR,0.653463,7.999649
4,mice,block,2,NPHI,-1.007089,0.091581
4,mice,block,2,RHOB,0.623694,0.072387
4,mice,block,2,all,0.963244,3.476183
4,mice,block,3,GR,0.329807,15.614147
4,mice,block,3,NPHI,0.701204,0.037399
4,mice,block,3,RHOB,0.722342,0.058289
4,mice,block,3,all,0.812792,6.092929
4,mice,block,4,GR,0.673239,12.879529
4,mice,block,4,NPHI,0.540316,0.053325
4,mice,block,4,RHOB,0.279426,0.114348
4,mice,block,4,all,0.893716,5.545040
4,mice,block,5,GR,-0.120760,21.353643
4,mice,block,5,NPHI,0.817037,0.035006
4,mice,block,5,RHOB,0.692887,0.064797
4,mice,block,5,all,0.623336,7.269963
4,mice,block,6,GR,-8.445265,22.094938
4,mice,block,6,NPHI,-2.501569,0.067132
4,mice,block,6,RHOB,-0.196869,0.047864
4,mice,block,6,all,0.510687,10.759195
4,mice,block,7,GR,-3.171018,16.137006
4,mice,block,7,NPHI,0.608170,0.020493
4,mice,block,7,RHOB,0.926075,0.014320
4,mice,block,7,all,-1.050831,7.602374
4,mice,block,8,GR,-1.475673,62.229690
4,mice,block,8,NPHI,-4.034150,0.144902
4,mice,block,8,RHOB,0.249864,0.065213
4,mice,block,8,all,0.468769,37.372754
4,mice,block,9,GR,0.499647,17.001612
4,mice,block,9,NPHI,-0.027394,0.061502
4,mice,block,9,RHOB,0.289010,0.099313
4,mice,block,9,all,0.812974,7.447795
4,mice,block,10,GR,0.398957,28.575074
4,mice,block,10,NPHI,0.545572,0.046408
4,mice,block,10,RHOB,0.513922,0.045947
4,mice,block,10,all,0.660957,13.240824
4,mice,block,11,GR,-9.002876,20.842487
4,mice,block,11,NPHI,0.685127,0.017493
4,mice,block,11,RHOB,0.937993,0.016871
4,mice,block,11,all,-3.971936,11.471037
4,mice,block,12,GR,-0.198450,20.662822
4,mice,block,12,NPHI,0.650615,0.044546
4,mice,block,12,RHOB,0.680503,0.069072
4,mice,block,12,all,0.639227,8.870003
4,mice,block,13,GR,0.677461,10.719232
4,mice,block,13,NPHI,0.541406,0.042902
4,mice,block,13,RHOB,-0.717561,0.077331
4,mice,block,13,all,0.916553,5.034141
4,mice,block,14,GR,-0.036373,14.381937
4,mice,block,14,NPHI,0.902333,0.011498
4,mice,block,14,RHOB,-0.047249,0.052353
4,mice,block,14,all,0.578407,8.645564
4,mice,block,15,GR,0.304485,18.873268
4,mice,block,15,NPHI,0.579303,0.027914
4,mice,block,15,RHOB,0.285020,0.092917
4,mice,block,15,all,0.770484,8.373913
4,mice,block,16,GR,,
4,mice,block,16,NPHI,0.630778,0.018062
4,mice,block,16,RHOB,,
4,mice,block,16,all,0.630778,0.018062
4,mice,block,17,GR,0.743161,14.261805
4,mice,block,17,NPHI,0.642608,0.042722
4,mice,block,17,RHOB,0.445095,0.059859
4,mice,block,17,all,0.878167,5.066827
4,mice,block,18,GR,-2.745841,57.199109
4,mice,block,18,NPHI,0.203966,0.079661
4,mice,block,18,RHOB,-2.080724,0.144126
4,mice,block,18,all,0.238184,30.337065
4,mice,profile,0,GR,0.147109,32.130917
4,mice,profile,0,NPHI,0.448235,0.038610
4,mice,profile,0,RHOB,-0.097836,0.103191
4,mice,profile,0,all,0.564623,11.399497
4,mice,profile,1,GR,,
4,mice,profile,1,NPHI,,
4,mice,profile,1,RHOB,-2.320898,0.150109
4,mice,profile,1,all,-2.320898,0.150109
4,mice,profile,2,GR,-0.594461,15.654529
4,mice,profile,2,NPHI,0.678080,0.035017
4,mice,profile,2,RHOB,0.232908,0.117800
4,mice,profile,2,all,0.847641,5.833144
4,mice,profile,3,GR,0.270156,17.068256
4,mice,profile,3,NPHI,0.807906,0.037363
4,mice,profile,3,RHOB,0.700037,0.059699
4,mice,profile,3,all,0.689477,6.558372
4,mice,profile,4,GR,-0.056766,23.071408
4,mice,profile,4,NPHI,-0.206211,0.085667
4,mice,profile,4,RHOB,0.300343,0.081316
4,mice,profile,4,all,0.660069,8.292996
4,mice,profile,5,GR,0.132210,17.642714
4,mice,profile,5,NPHI,0.792490,0.038847
4,mice,profile,5,RHOB,0.695596,0.063931
4,mice,profile,5,all,0.694154,6.226326
4,mice,profile,6,GR,-7.104164,20.184660
4,mice,profile,6,NPHI,-2.470996,0.072687
4,mice,profile,6,RHOB,-0.000881,0.053848
4,mice,profile,6,all,0.657920,7.377569
4,mice,profile,7,GR,-2.570419,14.271680
4,mice,profile,7,NPHI,0.560496,0.027711
4,mice,profile,7,RHOB,0.852466,0.021641
4,mice,profile,7,all,-0.375040,5.722871
4,mice,profile,8,GR,-0.954887,62.076916
4,mice,profile,8,NPHI,-1.123782,0.075870
4,mice,profile,8,RHOB,0.199470,0.099500
4,mice,profile,8,all,0.570829,28.700826
4,mice,profile,9,GR,0.407409,21.330246
4,mice,profile,9,NPHI,0.746685,0.028035
4,mice,profile,9,RHOB,0.265237,0.099375
4,mice,profile,9,all,0.739385,8.347898
4,mice,profile,10,GR,0.339343,24.927532
4,mice,profile,10,NPHI,0.904358,0.016912
4,mice,profile,10,RHOB,0.340092,0.081130
4,mice,profile,10,all,0.696356,9.393179
4,mice,profile,11,GR,-5.756794,23.056910
4,mice,profile,11,NPHI,0.703501,0.034838
4,mice,profile,11,RHOB,0.931004,0.019463
4,mice,profile,11,all,-2.652041,9.620962
4,mice,profile,12,GR,0.106295,17.605739
4,mice,profile,12,NPHI,0.675679,0.043097
4,mice,profile,12,RHOB,0.680653,0.071932
4,mice,profile,12,all,0.705675,6.414414
4,mice,profile,13,GR,-0.451160,25.302690
4,mice,profile,13,NPHI,0.014922,0.075868
4,mice,profile,13,RHOB,-0.295479,0.091246
4,mice,profile,13,all,0.588616,8.155525
4,mice,profile,14,GR,-0.402698,14.533582
4,mice,profile,14,NPHI,0.699266,0.017662
4,mice,profile,14,RHOB,0.552079,0.046971
4,mice,profile,14,all,0.550893,6.728590
4,mice,profile,15,GR,0.272805,20.842050
4,mice,profile,15,NPHI,0.485171,0.050444
4,mice,profile,15,RHOB,0.022462,0.073156
4,mice,profile,15,all,0.722958,6.993597
4,mice,profile,16,GR,,
4,mice,profile,16,NPHI,,
4,mice,profile,16,RHOB,0.851484,0.017415
4,mice,profile,16,all,0.851484,0.017415
4,mice,profile,17,GR,0.747279,14.736467
4,mice,profile,17,NPHI,0.619573,0.044521
4,mice,profile,17,RHOB,0.366316,0.070381
4,mice,profile,17,all,0.890330,5.198967
4,mice,profile,18,GR,-2.098470,49.742765
4,mice,profile,18,NPHI,-0.926539,0.071313
4,mice,profile,18,RHOB,-0.647931,0.137844
4,mice,profile,18,all,0.434315,19.970942
4,mice,single,0,GR,-0.727200,45.275695
4,mice,single,0,NPHI,0.077264,0.044936
4,mice,single,0,RHOB,-0.255760,0.103850
4,mice,single,0,all,0.466537,16.019130
4,mice,single,1,GR,,
4,mice,single,1,NPHI,,
4,mice,single,1,RHOB,-2.226942,0.125765
4,mice,single,1,all,-2.226942,0.125765
4,mice,single,2,GR,-3.922009,28.022773
4,mice,single,2,NPHI,0.525356,0.045922
4,mice,single,2,RHOB,0.138897,0.103150
4,mice,single,2,all,0.601690,8.892765
4,mice,single,3,GR,0.183060,19.297399
4,mice,single,3,NPHI,0.860142,0.032232
4,mice,single,3,RHOB,0.706980,0.058430
4,mice,single,3,all,0.705909,6.554556
4,mice,single,4,GR,0.566717,14.379424
4,mice,single,4,NPHI,0.129622,0.060807
4,mice,single,4,RHOB,0.260216,0.112072
4,mice,single,4,all,0.877668,4.421262
4,mice,single,5,GR,0.247847,15.010600
4,mice,single,5,NPHI,0.700663,0.045383
4,mice,single,5,RHOB,0.752147,0.054555
4,mice,single,5,all,0.743015,5.036577
4,mice,single,6,GR,-2.719299,20.183951
4,mice,single,6,NPHI,-2.931738,0.076729
4,mice,single,6,RHOB,0.224392,0.053820
4,mice,single,6,all,0.754164,5.554269
4,mice,single,7,GR,-11.373838,15.491957
4,mice,single,7,NPHI,0.598641,0.033562
4,mice,single,7,RHOB,0.876668,0.028690
4,mice,single,7,all,-1.523443,3.123780
4,mice,single,8,GR,-0.858000,63.882535
4,mice,single,8,NPHI,-1.120309,0.076192
4,mice,single,8,RHOB,0.184815,0.104523
4,mice,single,8,all,0.659852,19.715451
4,mice,single,9,GR,0.397147,30.576196
4,mice,single,9,NPHI,0.746719,0.040884
4,mice,single,9,RHOB,0.437360,0.075746
4,mice,single,9,all,0.694145,10.227068
4,mice,single,10,GR,0.417319,20.489783
4,mice,single,10,NPHI,0.606588,0.039268
4,mice,single,10,RHOB,0.249547,0.074982
4,mice,single,10,all,0.752968,6.014418
4,mice,single,11,GR,-4.659399,16.647903
4,mice,single,11,NPHI,0.744334,0.032531
4,mice,single,11,RHOB,0.891672,0.022915
4,mice,single,11,all,-0.605537,4.183970
4,mice,single,12,GR,-0.028319,18.503092
4,mice,single,12,NPHI,0.774588,0.040186
4,mice,single,12,RHOB,0.739930,0.056806
4,mice,single,12,all,0.750035,5.774352
4,mice,single,13,GR,0.275054,16.033286
4,mice,single,13,NPHI,-0.338097,0.066175
4,mice,single,13,RHOB,0.109066,0.098469
4,mice,single,13,all,0.840762,5.503389
4,mice,single,14,GR,-1.343356,15.595715
4,mice,single,14,NPHI,0.790489,0.017983
4,mice,single,14,RHOB,0.685107,0.036761
4,mice,single,14,all,0.635078,4.815465
4,mice,single,15,GR,0.062443,20.969010
4,mice,single,15,NPHI,0.347240,0.053401
4,mice,single,15,RHOB,0.143289,0.081356
4,mice,single,15,all,0.624200,7.033554
4,mice,single,16,GR,,
4,mice,single,16,NPHI,,
4,mice,single,16,RHOB,0.691363,0.025047
4,mice,single,16,all,0.691363,0.025047
4,mice,single,17,GR,0.774886,13.972794
4,mice,single,17,NPHI,0.644306,0.046574
4,mice,single,17,RHOB,0.251570,0.078472
4,mice,single,17,all,0.912761,5.175836
4,mice,single,18,GR,-3.463574,65.340471
4,mice,single,18,NPHI,0.073563,0.074116
4,mice,single,18,RHOB,-0.669151,0.142761
4,mice,single,18,all,0.274055,21.843297
4,rf,blackout,0,GR,-0.047582,36.636330
4,rf,blackout,0,NPHI,-0.632547,0.082662
4,rf,blackout,0,RHOB,-0.212048,0.110917
4,rf,blackout,0,all,0.568038,12.059474
4,rf,blackout,1,GR,-3.466805,47.333914
4,rf,blackout,1,NPHI,-2.487501,0.076133
4,rf,blackout,1,RHOB,-0.962571,0.097022
4,rf,blackout,1,all,0.496370,23.709939
4,rf,blackout,2,GR,-3.349272,33.082951
4,rf,blackout,2,NPHI,-0.238356,0.069316
4,rf,blackout,2,RHOB,-0.102317,0.118498
4,rf,blackout,2,all,0.661227,11.602047
4,rf,blackout,3,GR,-2.190994,34.626900
4,rf,blackout,3,NPHI,-0.093475,0.084467
4,rf,blackout,3,RHOB,-1.269355,0.185393
4,rf,blackout,3,all,-0.150927,11.949267
4,rf,blackout,4,GR,-0.421566,31.505972
4,rf,blackout,4,NPHI,0.072177,0.079193
4,rf,blackout,4,RHOB,-0.063248,0.111386
4,rf,blackout,4,all,0.594474,10.904214
4,rf,blackout,5,GR,-1.665830,29.050875
4,rf,blackout,5,NPHI,-0.087367,0.086111
4,rf,blackout,5,RHOB,-0.430323,0.148995
4,rf,blackout,5,all,0.065903,10.104371
4,rf,blackout,6,GR,-21.060269,31.074925
4,rf,blackout,6,NPHI,-8.664448,0.115856
4,rf,blackout,6,RHOB,-0.399712,0.068547
4,rf,blackout,6,all,-0.010138,11.228846
4,rf,blackout,7,GR,-26.557437,47.664330
4,rf,blackout,7,NPHI,-4.621550,0.118906
4,rf,blackout,7,RHOB,-0.560300,0.097922
4,rf,blackout,7,all,-9.534506,16.744004
4,rf,blackout,8,GR,-2.024092,70.067165
4,rf,blackout,8,NPHI,-0.695655,0.061352
4,rf,blackout,8,RHOB,-0.702495,0.128710
4,rf,blackout,8,all,0.405513,21.913170
4,rf,blackout,9,GR,-0.411151,45.480951
4,rf,blackout,9,NPHI,0.038942,0.087823
4,rf,blackout,9,RHOB,-0.567170,0.130060
4,rf,blackout,9,all,0.437879,15.495948
4,rf,blackout,10,GR,0.012846,30.357960
4,rf,blackout,10,NPHI,0.148090,0.064749
4,rf,blackout,10,RHOB,-0.101073,0.100290
4,rf,blackout,10,all,0.646739,11.226498
4,rf,blackout,11,GR,-35.116280,42.480632
4,rf,blackout,11,NPHI,-1.174563,0.089737
4,rf,blackout,11,RHOB,-0.189402,0.087416
4,rf,blackout,11,all,-13.912207,13.884520
4,rf,blackout,12,GR,-2.292687,30.192021
4,rf,blackout,12,NPHI,-0.331715,0.089787
4,rf,blackout,12,RHOB,-1.109068,0.197526
4,rf,blackout,12,all,0.084774,10.163226
4,rf,blackout,13,GR,-0.633461,33.068432
4,rf,blackout,13,NPHI,-0.048752,0.090139
4,rf,blackout,13,RHOB,-0.489856,0.090169
4,rf,blackout,13,all,0.641791,11.433898
4,rf,blackout,14,GR,-20.640596,42.577127
4,rf,blackout,14,NPHI,-2.560801,0.081531
4,rf,blackout,14,RHOB,-0.780715,0.098764
4,rf,blackout,14,all,-3.591574,13.336932
4,rf,blackout,15,GR,-1.529441,31.103832
4,rf,blackout,15,NPHI,-0.103883,0.083470
4,rf,blackout,15,RHOB,-0.427736,0.101089
4,rf,blackout,15,all,-0.086285,11.207225
4,rf,blackout,16,GR,-100.492885,48.300035
4,rf,blackout,16,NPHI,-13.208910,0.096038
4,rf,blackout,16,RHOB,,
4,rf,blackout,16,all,-21.110715,24.198036
4,rf,blackout,17,GR,-0.422470,36.458423
4,rf,blackout,17,NPHI,-0.128255,0.072312
4,rf,blackout,17,RHOB,-0.399053,0.098990
4,rf,blackout,17,all,0.382931,12.444377
4,rf,blackout,18,GR,-2.081513,42.632728
4,rf,blackout,18,NPHI,-1.131498,0.100308
4,rf,blackout,18,RHOB,-0.352585,0.113279
4,rf,blackout,18,all,0.622710,13.677192
4,rf,block,0,GR,-0.061727,31.864706
4,rf,block,0,NPHI,0.132429,0.063355
4,rf,block,0,RHOB,0.033678,0.071541
4,rf,block,0,all,0.510469,15.129307
4,rf,block,1,GR,-12.637709,49.112748
4,rf,block,1,NPHI,-12.691034,0.135629
4,rf,block,1,RHOB,,
4,rf,block,1,all,0.591152,8.298482
4,rf,block,2,GR,0.062564,13.335794
4,rf,block,2,NPHI,-0.327871,0.073828
4,rf,block,2,RHOB,0.452854,0.077430
4,rf,block,2,all,0.900577,5.758385
4,rf,block,3,GR,-0.279123,20.434562
4,rf,block,3,NPHI,0.584280,0.044457
4,rf,block,3,RHOB,0.572319,0.073017
4,rf,block,3,all,0.642699,7.971614
4,rf,block,4,GR,0.548843,15.683680
4,rf,block,4,NPHI,0.529969,0.055343
4,rf,block,4,RHOB,0.265371,0.113103
4,rf,block,4,all,0.853258,6.742176
4,rf,block,5,GR,-0.670483,24.851904
4,rf,block,5,NPHI,0.736785,0.037871
4,rf,block,5,RHOB,0.527555,0.076409
4,rf,block,5,all,0.438586,8.460369
4,rf,block,6,GR,-12.139309,23.305867
4,rf,block,6,NPHI,-4.126581,0.077518
4,rf,block,6,RHOB,-1.663994,0.065344
4,rf,block,6,all,0.319316,11.355337
4,rf,block,7,GR,-10.524722,23.389642
4,rf,block,7,NPHI,0.059182,0.029104
4,rf,block,7,RHOB,0.751689,0.023583
4,rf,block,7,all,-4.666545,11.020187
4,rf,block,8,GR,-2.316677,66.614404
4,rf,block,8,NPHI,-1.424366,0.109091
4,rf,block,8,RHOB,-0.527583,0.113368
4,rf,block,8,all,0.288306,40.013514
4,rf,block,9,GR,0.327062,18.550671
4,rf,block,9,NPHI,-1.215132,0.095306
4,rf,block,9,RHOB,0.263474,0.091697
4,rf,block,9,all,0.748463,8.131446
4,rf,block,10,GR,0.304935,27.681888
4,rf,block,10,NPHI,0.404015,0.054315
4,rf,block,10,RHOB,0.304753,0.055656
4,rf,block,10,all,0.607920,12.832336
4,rf,block,11,GR,-19.101212,24.485045
4,rf,block,11,NPHI,0.588362,0.017140
4,rf,block,11,RHOB,0.749456,0.030884
4,rf,block,11,all,-8.991325,13.478955
4,rf,block,12,GR,-1.008444,24.521186
4,rf,block,12,NPHI,0.607010,0.048155
4,rf,block,12,RHOB,0.519336,0.084222
4,rf,block,12,all,0.395394,10.525530
4,rf,block,13,GR,0.551005,13.781074
4,rf,block,13,NPHI,0.579651,0.044096
4,rf,block,13,RHOB,0.095616,0.053836
4,rf,block,13,all,0.883839,6.457218
4,rf,block,14,GR,-0.587366,14.422510
4,rf,block,14,NPHI,0.654172,0.020182
4,rf,block,14,RHOB,0.071378,0.048803
4,rf,block,14,all,0.354267,8.669847
4,rf,block,15,GR,-0.078281,21.821946
4,rf,block,15,NPHI,0.347082,0.037744
4,rf,block,15,RHOB,0.224869,0.090446
4,rf,block,15,all,0.644174,9.680304
4,rf,block,16,GR,,
4,rf,block,16,NPHI,0.198054,0.019270
4,rf,block,16,RHOB,,
4,rf,block,16,all,0.198054,0.019270
4,rf,block,17,GR,-0.111923,29.967905
4,rf,block,17,NPHI,0.384904,0.049250
4,rf,block,17,RHOB,-0.057809,0.073259
4,rf,block,17,all,0.472561,10.616629
4,rf,block,18,GR,-2.466931,53.071953
4,rf,block,18,NPHI,0.124917,0.082293
4,rf,block,18,RHOB,-0.670292,0.099619
4,rf,block,18,all,0.294909,28.140398
4,rf,profile,0,GR,0.107642,30.559954
4,rf,profile,0,NPHI,0.479304,0.043619
4,rf,profile,0,RHOB,0.136238,0.090364
4,rf,profile,0,all,0.544478,10.838837
4,rf,profile,1,GR,,
4,rf,profile,1,NPHI,,
4,rf,profile,1,RHOB,-0.988975,0.095239
4,rf,profile,1,all,-0.988975,0.095239
4,rf,profile,2,GR,-0.682441,18.672487
4,rf,profile,2,NPHI,0.541529,0.036810
4,rf,profile,2,RHOB,0.238664,0.103437
4,rf,profile,2,all,0.839234,6.937653
4,rf,profile,3,GR,-0.283716,20.658373
4,rf,profile,3,NPHI,0.711693,0.042924
4,rf,profile,3,RHOB,0.533973,0.074773
4,rf,profile,3,all,0.453825,7.938416
4,rf,profile,4,GR,-0.106525,25.158962
4,rf,profile,4,NPHI,0.490256,0.060222
4,rf,profile,4,RHOB,0.213593,0.083293
4,rf,profile,4,all,0.644064,9.033945
4,rf,profile,5,GR,-0.438147,21.956551
4,rf,profile,5,NPHI,0.722584,0.043117
4,rf,profile,5,RHOB,0.550902,0.074916
4,rf,profile,5,all,0.493137,7.745538
4,rf,profile,6,GR,-11.961655,23.170787
4,rf,profile,6,NPHI,-2.937247,0.074892
4,rf,profile,6,RHOB,-0.483197,0.058004
4,rf,profile,6,all,0.452884,8.465723
4,rf,profile,7,GR,-10.660694,22.891780
4,rf,profile,7,NPHI,0.129411,0.033387
4,rf,profile,7,RHOB,0.733670,0.033208
4,rf,profile,7,all,-3.490757,9.176673
4,rf,profile,8,GR,-1.160528,61.460714
4,rf,profile,8,NPHI,-2.906998,0.106792
4,rf,profile,8,RHOB,0.107201,0.119951
4,rf,profile,8,all,0.525683,28.429048
4,rf,profile,9,GR,0.233103,23.287148
4,rf,profile,9,NPHI,0.624727,0.037663
4,rf,profile,9,RHOB,-0.085889,0.108345
4,rf,profile,9,all,0.662726,9.114471
4,rf,profile,10,GR,0.398006,22.926725
4,rf,profile,10,NPHI,0.641703,0.033576
4,rf,profile,10,RHOB,0.225434,0.085931
4,rf,profile,10,all,0.723316,8.646866
4,rf,profile,11,GR,-9.463557,24.234655
4,rf,profile,11,NPHI,0.694848,0.031400
4,rf,profile,11,RHOB,0.729542,0.036399
4,rf,profile,11,all,-4.655549,10.118173
4,rf,profile,12,GR,-0.511127,20.762885
4,rf,profile,12,NPHI,0.598559,0.046904
4,rf,profile,12,RHOB,0.576475,0.080954
4,rf,profile,12,all,0.502342,7.562194
4,rf,profile,13,GR,-0.283717,26.437040
4,rf,profile,13,NPHI,0.110423,0.069661
4,rf,profile,13,RHOB,0.094335,0.067726
4,rf,profile,13,all,0.636084,8.506332
4,rf,profile,14,GR,-0.936744,14.076463
4,rf,profile,14,NPHI,0.639953,0.016983
4,rf,profile,14,RHOB,0.524343,0.045241
4,rf,profile,14,all,0.379907,6.516842
4,rf,profile,15,GR,0.012245,22.320933
4,rf,profile,15,NPHI,0.381303,0.056491
4,rf,profile,15,RHOB,-0.020852,0.068924
4,rf,profile,15,all,0.623693,7.484878
4,rf,profile,16,GR,,
4,rf,profile,16,NPHI,,
4,rf,profile,16,RHOB,0.551105,0.031327
4,rf,profile,16,all,0.551105,0.031327
4,rf,profile,17,GR,0.178519,26.079984
4,rf,profile,17,NPHI,0.316853,0.053999
4,rf,profile,17,RHOB,0.069780,0.075120
4,rf,profile,17,all,0.643519,9.176070
4,rf,profile,18,GR,-1.790639,45.323922
4,rf,profile,18,NPHI,-1.600728,0.082908
4,rf,profile,18,RHOB,0.132423,0.087933
4,rf,profile,18,all,0.490517,18.181659
4,rf,single,0,GR,-0.750696,42.210704
4,rf,single,0,NPHI,-0.404159,0.058000
4,rf,single,0,RHOB,-0.295803,0.106254
4,rf,single,0,all,0.459279,14.943940
4,rf,single,1,GR,,
4,rf,single,1,NPHI,,
4,rf,single,1,RHOB,-0.576422,0.068597
4,rf,single,1,all,-0.576422,0.068597
4,rf,single,2,GR,-2.205577,24.098424
4,rf,single,2,NPHI,0.291515,0.052997
4,rf,single,2,RHOB,-0.466425,0.103525
4,rf,single,2,all,0.740588,7.656927
4,rf,single,3,GR,-0.611843,25.481114
4,rf,single,3,NPHI,0.800380,0.036677
4,rf,single,3,RHOB,0.540049,0.072031
4,rf,single,3,all,0.419752,8.651202
4,rf,single,4,GR,0.660740,14.126342
4,rf,single,4,NPHI,0.281532,0.055451
4,rf,single,4,RHOB,0.387160,0.098908
4,rf,single,4,all,0.904214,4.338612
4,rf,single,5,GR,-0.550013,20.484063
4,rf,single,5,NPHI,0.607475,0.050594
4,rf,single,5,RHOB,0.384158,0.072688
4,rf,single,5,all,0.470414,6.868467
4,rf,single,6,GR,-22.905024,42.038970
4,rf,single,6,NPHI,-3.091748,0.076746
4,rf,single,6,RHOB,-0.119039,0.055345
4,rf,single,6,all,-0.580018,11.515152
4,rf,single,7,GR,-87.795892,32.129153
4,rf,single,7,NPHI,0.540889,0.029735
4,rf,single,7,RHOB,0.836993,0.034814
4,rf,single,7,all,-17.108147,6.451142
4,rf,single,8,GR,-1.756711,72.924153
4,rf,single,8,NPHI,-2.532857,0.103874
4,rf,single,8,RHOB,0.324631,0.110572
4,rf,single,8,all,0.495324,22.511659
4,rf,single,9,GR,0.152751,34.792953
4,rf,single,9,NPHI,0.415558,0.063930
4,rf,single,9,RHOB,0.297654,0.084592
4,rf,single,9,all,0.570152,11.644862
4,rf,single,10,GR,0.269413,21.944490
4,rf,single,10,NPHI,0.596750,0.042550
4,rf,single,10,RHOB,0.169415,0.088397
4,rf,single,10,all,0.690264,6.443988
4,rf,single,11,GR,-6.316501,20.295755
4,rf,single,11,NPHI,0.689257,0.029940
4,rf,single,11,RHOB,0.774767,0.031261
4,rf,single,11,all,-1.075649,5.096724
4,rf,single,12,GR,-0.864945,22.973294
4,rf,single,12,NPHI,0.752497,0.042656
4,rf,single,12,RHOB,0.544034,0.071904
4,rf,single,12,all,0.546669,7.166625
4,rf,single,13,GR,0.132529,18.004179
4,rf,single,13,NPHI,0.265281,0.053887
4,rf,single,13,RHOB,0.306513,0.072557
4,rf,single,13,all,0.809459,6.161841
4,rf,single,14,GR,-2.052938,14.895909
4,rf,single,14,NPHI,0.596092,0.020866
4,rf,single,14,RHOB,0.761481,0.037580
4,rf,single,14,all,0.524579,4.601659
4,rf,single,15,GR,-0.208301,21.702397
4,rf,single,15,NPHI,0.153858,0.061186
4,rf,single,15,RHOB,0.139425,0.073989
4,rf,single,15,all,0.515680,7.278717
4,rf,single,16,GR,,
4,rf,single,16,NPHI,,
4,rf,single,16,RHOB,0.547131,0.038359
4,rf,single,16,all,0.547131,0.038359
4,rf,single,17,GR,0.170794,26.485609
4,rf,single,17,NPHI,0.476496,0.051069
4,rf,single,17,RHOB,-0.018283,0.081428
4,rf,single,17,all,0.678660,9.777541
4,rf,single,18,GR,-2.904466,59.499140
4,rf,single,18,NPHI,-0.318087,0.089412
4,rf,single,18,RHOB,-0.183536,0.134486
4,rf,single,18,all,0.364986,19.901670
4,saits,blackout,0,GR,0.406721,27.274796
4,saits,blackout,0,NPHI,0.167272,0.057324
4,saits,blackout,0,RHOB,0.013541,0.101609
4,saits,blackout,0,all,0.755365,8.983936
4,saits,blackout,1,GR,-2.347619,39.670372
4,saits,blackout,1,NPHI,-1.898573,0.075079
4,saits,blackout,1,RHOB,-0.042810,0.078179
4,saits,blackout,1,all,0.622558,19.873453
4,saits,blackout,2,GR,-2.206504,29.782793
4,saits,blackout,2,NPHI,0.103087,0.059734
